instance_id,source_row_id,post_id,label,aspect,input_text,synthetic
synth::trad::0::0015::4,,synthpost::trad::0::0015::4,0,medical marijuana,"hi all, i’m waiting on my next rheumatology appointment and i’ve been reading through older posts about medical marijuana for inflammatory arthritis. i know everyone reacts differently, so i’m mainly trying to gather questions to ask. my biggest issues right now are stiffness in the morning, poor appetite on flare days, and the general exhaustion that makes it hard to keep up with work. if you’ve discussed medical marijuana with your doctor, what did they focus on first: side effects, interactions, or whether it was worth trying at all?",1
synth::trad::0::0016::0,,synthpost::trad::0::0016::0,0,cbd,"hi everyone, long-time lurker here. i have sjogren's and inflammatory arthritis, and my stiffness is usually worst in the morning and after work. a friend keeps suggesting cbd gummies, but there are so many brands and the dosing seems all over the place. has anyone found a cbd product that was easy to tolerate without making them groggy? i'm not expecting miracles, just trying to get a little more comfortable while i wait for my next rheum appointment.",1
synth::trad::0::0016::1,,synthpost::trad::0::0016::1,0,medical marijuana,"i was recently approved for medical marijuana in my state after a long stretch of trying the usual meds. i'm on hydroxychloroquine and naproxen right now, and the biggest issue is still the night pain that wakes me up around 3am. i haven't started anything yet because i'm unsure whether to try tincture, edible, or vape first. for people with lupus or ra, what format did you start with, and did you have to experiment a lot before finding a dose that worked?",1
synth::trad::0::0016::2,,synthpost::trad::0::0016::2,0,weed,"not sure if this is the right place to ask, but has anyone here with psoriatic arthritis used weed alongside their regular meds? my joints are manageable during the day, but the fatigue and aching after dinner are getting old. i'm mostly wondering about interactions and whether it affected sleep quality. i live in a legal state, so access isn't the problem, just trying to figure out what people actually experienced.",1
synth::trad::0::0016::3,,synthpost::trad::0::0016::3,0,thc,"hello all, i have ankylosing spondylitis and i've been reading old threads about thc for pain and sleep. the part i'm most interested in is whether it helps with the deep hip/back stiffness in the morning, not just pain at night. i know everyone's different, but if you use thc oil or capsules, what time do you take it and how long did it take before you noticed anything? i'm trying to decide whether it's worth bringing up at my next visit.",1
synth::trad::0::0016::4,,synthpost::trad::0::0016::4,0,cannabis,"my rheumatologist mentioned that some patients ask about cannabis for symptom control, and i'm trying to do my homework before making any decisions. i have mixed connective tissue disease, and lately the issue has been the constant hand soreness and the way it makes typing miserable. if you've tried cannabis, did you find one method better than another for daytime use versus evenings? i'm mostly looking for practical experiences, since online info is either too vague or way too enthusiastic.",1
synth::trad::0::0017::0,,synthpost::trad::0::0017::0,0,cbd,"anyone with ra try a cbd lotion for finger/wrist stiffness? i’m on hydroxychloroquine and naproxen right now, and mornings are still rough. i’m not expecting miracles, just wondering if it helped with the little aches or if it was basically no different. also curious whether it interfered with anything else you were using, like heat, splints, or pt.",1
synth::trad::0::0017::1,,synthpost::trad::0::0017::1,0,cannabis,"i have a follow-up with rheumatology next month for possible sjogren’s + inflammatory arthritis and i’m trying to keep a list of things that actually help. methotrexate nausea has been the main issue lately, and my friend suggested cannabis but i’ve never used it before. if you tried it for appetite/nausea, did you find it useful, or did it just make you feel weird and tired? just looking for experiences, not medical advice.",1
synth::trad::0::0017::2,,synthpost::trad::0::0017::2,0,medical marijuana,"for anyone with autoimmune dryness issues, has medical marijuana made your mouth/eyes worse or was it manageable? i’m dealing with sicca symptoms and joint pain, and my rheum mentioned pilocarpine if the dryness keeps ramping up. i’ve seen mixed things online, so i’m mainly wondering whether people had to avoid certain forms or if there was a difference between smoke, tincture, and edibles.",1
synth::trad::0::0017::3,,synthpost::trad::0::0017::3,0,thc,"does anyone here use a thc topical for tendon pain or swollen joints? i have psoriatic arthritis and the worst spots for me are my ankles and elbows, especially after work. i’m already on a biologic and using diclofenac gel, but i keep seeing thc balms at dispensaries and i’m not sure if they’re worth trying. if you used one, did it do anything noticeable or was it just another thing sitting in the cabinet?",1
synth::trad::0::0017::4,,synthpost::trad::0::0017::4,0,weed,"random question for people with lupus or ra: has weed ever affected your sleep in a helpful way without making you groggy the next day? i’m trying to sort out whether my fatigue is from the disease, meds, or just bad sleep hygiene. i’ve got a sleep study coming up and i’m also keeping a symptom log for my rheum appointment, so i’m mostly just comparing notes with others who’ve been through the same thing.",1
synth::trad::0::0018::0,,synthpost::trad::0::0018::0,0,thc,"hi all, i'm dealing with a pretty stubborn ra flare in my hands and wrists and was wondering if anyone has tried thc gummies for nighttime pain/sleep. i'm not looking for a miracle, just curious what doses people usually start with and whether it tends to make them groggy the next day. i'm on methotrexate and hydroxychloroquine, if that matters. any experiences appreciated.",1
synth::trad::0::0018::1,,synthpost::trad::0::0018::1,0,cbd,"anyone here use cbd cream or lotion on swollen joints? i have psa and my fingers have been flaring up lately, especially in the mornings. i already do the usual heat/ice/ibuprofen when i can, but i'm trying to figure out if a topical cbd product is worth trying for localized pain or if it's mostly just marketing. thanks for any input.",1
synth::trad::0::0018::2,,synthpost::trad::0::0018::2,0,medical marijuana,"question for people with autoimmune stuff who have a medical marijuana card: did your rheumatologist care if you mentioned it, or did you just handle it through a separate clinic? i'm in the process of figuring out options for chronic pain/fatigue with lupus and i'm honestly not sure how the whole thing works where i live. any advice on getting started would be helpful.",1
synth::trad::0::0018::3,,synthpost::trad::0::0018::3,0,weed,"not trying to start a debate, just looking for real-world experiences. does weed make dry mouth or dry eyes noticeably worse for anyone with sjogren's? i already have the usual symptoms and i'm wondering if i'm setting myself up for an even more annoying night if i try it for sleep. if anyone has found a way around that, i'd love to hear it.",1
synth::trad::0::0018::4,,synthpost::trad::0::0018::4,0,cannabis,"i've got ankylosing spondylitis and lately the night pain has been rough enough that i'm waking up several times a week. a friend suggested cannabis, but i'm trying to decide whether smoking vs edibles vs a dry herb vape makes the most sense, especially since my chest gets sore sometimes. i'm just gathering info before i try anything.",1
synth::trad::0::0019::0,,synthpost::trad::0::0019::0,0,cbd,"hi all, i was dx'd with psoriatic arthritis last year and i've been trying to piece together a routine that doesn't leave me wiped out all day. my rheum has me on methotrexate + naproxen and things are a bit better, but the nighttime stiffness is still rough. a friend keeps suggesting cbd balm for my hands and wrists, and i'm wondering if anyone here has used it for localized pain or swelling. not expecting miracles, just curious whether it was worth trying or if it was basically a no-op.",1
synth::trad::0::0019::1,,synthpost::trad::0::0019::1,0,medical marijuana,"does anyone have experience talking to their rheumatologist about medical marijuana? i have lupus and fibromyalgia and i'm managing with plaquenil, but sleep is still pretty bad and i wake up feeling like i got hit by a truck. i'm not trying to replace my meds, just looking for something that might help me rest a little better on the worst nights. if you brought it up with your doctor, how did that conversation go?",1
synth::trad::0::0019::2,,synthpost::trad::0::0019::2,0,weed,"i'm recently diagnosed with ankylosing spondylitis and still in the trial-and-error phase with meds. nsaids help some, but i get pretty foggy and my stomach hates them after a while. i also use weed occasionally in the evenings because it seems to make it easier to relax my back enough to fall asleep, though i haven't really figured out if it changes the inflammation at all. just wondering if anyone else here uses it alongside biologics or has had any weird interactions.",1
synth::trad::0::0019::3,,synthpost::trad::0::0019::3,0,thc,"curious if anyone has tried low-dose thc for sleep or muscle tension from inflammatory arthritis? i live in a state where it's legal and i can get gummies pretty easily, but i'm cautious because i also deal with anxiety and don't want to make that worse. my main issue is waking up multiple times a night from pain in my hips and lower back. any feedback on dosage or timing would be appreciated, even if the answer is just that it didn't do much.",1
synth::trad::0::0019::4,,synthpost::trad::0::0019::4,0,cannabis,"has anyone seen decent information on cannabis and autoimmune inflammation, or is most of what we find just anecdotal? i was reading a few papers online after my last rheum appointment because i'm trying to understand why my joints feel better some days and awful the next. i'm not looking for a cure-all, just trying to sort out what might help with pain, sleep, and appetite while i wait for my next med adjustment. if you have studies, personal experience, or even a good search term, i'd love to see it.",1
synth::trad::0::0020::0,,synthpost::trad::0::0020::0,0,cbd,"hi everyone, i was recently diagnosed with ra and i'm still figuring out what actually helps on the rough days. i’ve been reading a lot about cbd creams and oils, but it’s hard to tell what’s hype and what’s worth trying. my main issues are hand stiffness in the morning and trouble sleeping when my joints ache at night.

if you’ve used cbd in any form for ra, did you notice any difference with pain, sleep, or swelling? also curious whether people prefer topical products or edibles. i’m on methotrexate right now and just want to be careful about interactions. any experiences are appreciated.",1
synth::trad::0::0020::1,,synthpost::trad::0::0020::1,0,cannabis,"hello all, i'm in an ankylosing spondylitis group and someone mentioned a local survey about cannabis use for chronic pain. i thought i’d ask here too because i’m trying to learn what other patients are doing before my next rheum appointment.

for context, i’m on a biologic and naproxen, which helps but doesn’t fully cover the fatigue and back pain. has anyone here discussed cannabis with their doctor, and if so did they recommend certain forms over others? i’m mostly looking for practical info, not medical advice, and would be interested in hearing how people approach it responsibly.",1
synth::trad::0::0020::2,,synthpost::trad::0::0020::2,0,thc,"hey folks, longtime lurker, first post. i have sle and ra overlap symptoms and lately i've been having a lot of trouble with appetite and nausea after my meds. a friend suggested a low-dose thc tincture, but i don’t know much about it and i’d rather hear from people in similar situations than random internet reviews.

does anyone use thc in small amounts for pain or nausea while on hydroxychloroquine or a biologic? i’m not looking for anything strong, just wondering what forms people tolerate best and whether timing matters. thanks in advance for any info.",1
synth::trad::0::0020::3,,synthpost::trad::0::0020::3,0,weed,"just checking in to see what others have tried for flare management. i have lupus and hashimoto’s, and most days i’m okay, but when fatigue and joint pain hit together it can be a lot. i’ve been reading old threads about weed edibles and capsules, and i’m curious whether people found them useful for sleep or generalized pain.

if you use weed, do you avoid it on days you take certain meds, or is that something your doctor has already gone over with you? i’m still trying to build a routine that doesn’t make me feel foggy the next day.",1
synth::trad::0::0020::4,,synthpost::trad::0::0020::4,0,medical marijuana,"hi everyone, i’m in the process of switching rheumatologists and trying to keep track of questions for my next visit. i have psoriatic arthritis, and while my current treatment has helped a lot with swelling, i still deal with stiffness in my knees and wrists after work.

one thing i wanted to ask about is medical marijuana. has anyone brought it up in clinic and gotten a useful response, especially when talking about chronic pain, sleep, or GI side effects from nsaids? i’m not assuming it will help, just trying to gather real-world experiences before i make a decision.",1
synth::trad::0::0021::0,,synthpost::trad::0::0021::0,0,cbd,"hi everyone, quick question for folks with ra or sjogren's who have tried cbd. i’m dealing with a lot of morning stiffness and dry eyes, and my rheum said to just be cautious with anything new while i’m on methotrexate. has anyone noticed whether cbd made fatigue better, worse, or basically no change? i’m not looking for miracles, just trying to figure out if it’s worth bringing up at my next appointment.",1
synth::trad::0::0021::1,,synthpost::trad::0::0021::1,0,cannabis,"has anyone here used cannabis for symptom management while on a biologic? i have lupus and the joint pain has been pretty up and down lately, especially in my hands and wrists. i’m not asking for medical advice, just curious about other people’s experiences with dosing, forms, and whether it interfered with sleep or appetite. trying to gather a few real-world stories before i ask my doctor.",1
synth::trad::0::0021::2,,synthpost::trad::0::0021::2,0,medical marijuana,"i’m in the process of applying for medical marijuana and i wanted to ask people with inflammatory arthritis how the paperwork/interview part went. my pain clinic keeps steering me toward the same meds, but i’m mostly hoping for something that helps me get through the day without feeling completely wiped out. if you’ve gone through the card process, did your rheumatologist sign off or did you have to go through a separate provider?",1
synth::trad::0::0021::3,,synthpost::trad::0::0021::3,0,thc,"anyone with ankylosing spondylitis tried low-dose thc at night for sleep? i’m having a hard time finding a balance because i don’t want to be groggy the next morning, but the pain tends to wake me up around 3am. curious whether people started with edibles, tinctures, or just stuck to cbd first. also wondering if it mattered much when you were already on nsaids or steroids.",1
synth::trad::0::0021::4,,synthpost::trad::0::0021::4,0,marijuana,"i was reading about marijuana use in autoimmune disease and realized i’ve never really asked the community directly: for those of you with psoriatic arthritis, what made you even consider it? i’m mostly interested in whether people use it for pain, nausea from meds, or just sleep. not trying to start a debate, just looking for a general sense of what has been helpful and what hasn’t.",1
synth::trad::0::0022::0,,synthpost::trad::0::0022::0,0,cbd,"hi all, i was diagnosed with rheumatoid arthritis last year and i'm still trying to figure out what actually helps vs what just makes me sleepy. lately i've been taking cbd gummies at night for sleep and stiffness, and i think it takes the edge off a little, but it's hard to tell if that's real or just because i'm finally resting. has anyone had their rheumatologist say anything useful about cbd and methotrexate? i'm not asking for medical advice, just curious what other people have been told.",1
synth::trad::0::0022::1,,synthpost::trad::0::0022::1,0,cannabis,"i have lupus and sjogren's and i'm in that annoying phase where every appointment seems to turn into another med adjustment. my sister keeps telling me to look into cannabis for the pain and nausea, but i'm pretty cautious about mixing things without understanding it first. i searched a bit and found a lot of mixed info online. does anyone here use cannabis alongside hydroxychloroquine or low dose prednisone? mostly wondering what kinds of questions you asked your doctor.",1
synth::trad::0::0022::2,,synthpost::trad::0::0022::2,0,medical marijuana,"been dealing with ankylosing spondylitis for about 8 years now. mornings are still the hardest part, especially if i sleep wrong. i've been offered stronger pain meds, but i'm trying to keep a clearer head for work, so i'm reading up on medical marijuana options in my state. if anyone has gone down that road, did you find oils, edibles, or flower easier to dose? not looking for miracles, just trying to understand the basics.",1
synth::trad::0::0022::3,,synthpost::trad::0::0022::3,0,thc,"quick question for people with psoriatic arthritis: has anyone noticed anything weird with thc and fatigue? i tried a very small edible a couple nights ago because the constant aching was keeping me up, and i slept better than usual, but the next morning i felt kind of foggy. maybe that was just the dose. i don't use it often and i'm still figuring out what is side effect vs what is just my disease being unpredictable.",1
synth::trad::0::0022::4,,synthpost::trad::0::0022::4,0,weed,"i'm newly diagnosed with undifferentiated connective tissue disease and still in the stage of collecting symptoms like pokemon cards, which is not ideal. my hands swell, my shoulders ache, and the brain fog has been rough. a friend suggested weed for sleep and appetite, and while i'm open to hearing other people's experiences, i'm mostly trying to learn what has worked for others with autoimmune stuff. if anyone has found a routine that helps them function a little better during flares, i'd appreciate hearing it.",1
synth::trad::0::0023::0,,synthpost::trad::0::0023::0,0,cbd,"has anyone with ra or psoriatic arthritis tried cbd gummies for stiffness in the morning? i’m 31 and my hands have been acting up a lot lately, especially after i wake up or sit too long at work. i’m on hydroxychloroquine and naproxen right now, and while that helps some, the fatigue and achy joints are still there. i keep seeing mixed info online so i figured i’d ask people here. not looking for a miracle, just wondering if cbd made any difference at all for sleep, pain, or anxiety.",1
synth::trad::0::0023::1,,synthpost::trad::0::0023::1,0,cannabis,"just got my first rheumatology appointment moved up because my symptoms have been getting worse pretty fast. my knees, wrists, and shoulders are all involved now and i’m trying to keep track of what helps and what doesn’t. a friend mentioned cannabis tinctures, but i honestly know very little about it and don’t want to make things harder before my next bloodwork. if anyone has used cannabis while waiting for meds to kick in, did it affect your energy or stomach at all? mostly looking for practical experiences.",1
synth::trad::0::0023::2,,synthpost::trad::0::0023::2,0,medical marijuana,"i have sle and recently started having a lot more trouble sleeping because of pain and weird nerve sensations in my legs. my doctor is still adjusting my meds, so i’ve been trying to stay ahead of the flares with better rest and less stress. i was approved for medical marijuana in my state but haven’t filled anything yet because i’m nervous about feeling foggy the next day. does anyone use it mainly for sleep and notice a difference in how functional they are the following morning? thanks for any input.",1
synth::trad::0::0023::3,,synthpost::trad::0::0023::3,0,thc,"quick question for anyone with ankylosing spondylitis: do low-dose thc products actually help with the constant tightness, or do they mostly just make you sleepy? i’m not trying to get high, just trying to figure out if it’s worth experimenting with while i wait for my biologic to start working. the pain has been manageable some days and awful on others, which is making it hard to tell what’s helping. if you found a dose or timing that worked, i’d be interested in hearing it.",1
synth::trad::0::0023::4,,synthpost::trad::0::0023::4,0,weed,"i’ve been dealing with a pretty annoying flare and trying to stay out of the emergency room if i can help it. prednisone usually calms things down, but the side effects are rough for me, especially when i have to take it longer than a few days. a couple people in my support group mentioned weed for appetite and sleep, but i’m not sure if it’s worth trying since i’m already on several meds. has anyone here used it alongside methotrexate or plaquenil without issues? not asking for medical advice, just trying to get a sense of real-world experiences.",1
synth::trad::0::0024::0,,synthpost::trad::0::0024::0,0,cbd,"hi everyone, i was recently diagnosed with psoriatic arthritis after a pretty long stretch of weird joint pain and fatigue. my rheumatologist started me on methotrexate and naproxen, but the morning stiffness is still kind of hanging around. i’m not looking for a miracle cure or anything, just trying to get through work without feeling like i’m 80. has anyone here used cbd gummies or oil alongside their regular meds? if so, did it do anything noticeable for sleep, soreness, or anxiety? i’m mostly trying to figure out what has actually been worth trying and what was just marketing. thanks for any input.",1
synth::trad::0::0024::1,,synthpost::trad::0::0024::1,0,medical marijuana,"hello all, i have sle and raynaud’s and have been dealing with a lot of hand pain this winter. my doctor is adjusting my meds, but i’m still having days where opening jars or typing is annoying enough that i have to take breaks every hour. i saw that medical marijuana is legal in my state now and i’m wondering if anyone with lupus has gone through the process and found it helpful for pain or sleep. i’m not asking for medical advice, just personal experiences and what the appointment/certification process was like. appreciate any replies.",1
synth::trad::0::0024::2,,synthpost::trad::0::0024::2,0,weed,"quick question for people with ankylosing spondylitis: has anyone noticed weed affecting morning stiffness either way? i’m not a regular user, but i’ve had a couple nights where it seemed to help me relax enough to sleep through the back pain. i’m trying to stay realistic because some days nothing seems to touch the pain anyway. if you’ve tried it, was it more useful for sleep, mood, or actual joint pain? just curious what others have found.",1
synth::trad::0::0024::3,,synthpost::trad::0::0024::3,0,thc,"hey, i’m still pretty new to figuring out all of this and wanted to ask a simple question. i have ra and lately my biggest issue has been getting enough sleep because the shoulder and wrist pain seems to get worse at night. a friend mentioned a low-dose thc tincture, but i’ve never used anything like that before. has anyone here tried it for nighttime pain or nausea from meds? if so, did you start very low or combine it with cbd? i’d just like to hear what people’s experiences were.",1
synth::trad::0::0024::4,,synthpost::trad::0::0024::4,0,cannabis,"hi all, i’ve been living with mixed connective tissue disease for a few years and usually do okay, but the fatigue + body aches have been extra annoying lately. my rheum is happy with my labs, so now i’m mostly just trying to manage symptoms day to day. i keep seeing people mention cannabis in different support groups, but it’s hard to tell what’s actually useful versus what’s hype. for those who’ve tried it, did you notice any difference with pain, appetite, or sleep? if it matters, i’m not looking to get high, just trying to understand whether it’s something worth discussing at my next appointment.",1
synth::trad::0::0025::0,,synthpost::trad::0::0025::0,0,cbd,"newly on the rheumatology rollercoaster and still trying to figure out what is actually helping vs what is just me having a better day. my doctor is adjusting my meds for inflammatory arthritis and i’m also looking into non-prescription things for night pain, mostly because sleep has been awful. has anyone here used cbd cream or gummies alongside their treatment plan and, if so, did you run it by your rheumatologist first? i’m not looking for a miracle, just trying to narrow down what’s worth asking about at my next appointment.",1
synth::trad::0::0025::1,,synthpost::trad::0::0025::1,0,cannabis,"does anyone with psoriatic arthritis have experience using cannabis for stiffness or muscle spasms? i’m on a biologic and nsaids, but the evening pain is still making it hard to get through the last part of the day. i’m mainly wondering about practical stuff like timing, interactions, and whether it changed your ability to sleep. if there are any studies you’ve seen too, i’d appreciate links because my brain is a little fried from reading random articles and patient forums.",1
synth::trad::0::0025::2,,synthpost::trad::0::0025::2,0,medical marijuana,"i have ankylosing spondylitis and my pain specialist mentioned medical marijuana as something some patients ask about for flare days. i’m not trying to replace anything prescribed, just trying to understand what questions to ask before bringing it up with my rheum. if you’ve gotten a card or discussed it with your doctor, what did that conversation look like? also curious whether people found it more useful for pain, sleep, or just taking the edge off stiffness.",1
synth::trad::0::0025::3,,synthpost::trad::0::0025::3,0,thc,"small question for the group: has anyone noticed whether low-dose thc affects fatigue or brain fog differently than cbd? i have lupus and a lot of my symptoms are manageable, but the exhaustion can be weirdly unpredictable. i’m trying to keep track of what helps on bad days without accidentally making the next morning worse. if you’ve experimented with doses or formulations, i’d love to hear how you approached it, especially if you were already on hydroxychloroquine or another long-term med.",1
synth::trad::0::0025::4,,synthpost::trad::0::0025::4,0,weed,"i was diagnosed with ra last month and i’m still in the stage of reading everything i can get my hands on. my doctor started me on methotrexate, and while i’m waiting to see how that goes, i’m making a list of things to ask at follow-up. one topic i’m unsure about is weed, since a few friends keep suggesting it for joint pain and sleep. i’m not looking for anecdotes that say it cures anything, just wondering whether anyone has had a straightforward conversation with their rheumatologist about it and what concerns came up.",1
synth::trad::0::0026::0,,synthpost::trad::0::0026::0,0,cbd,"hi all, i'm newly diagnosed with psoriatic arthritis and i'm still figuring out what helps with the stiffness in my hands in the morning. a friend keeps recommending cbd cream and gummies, but i don't really know what to look for or whether topical vs oral even makes a difference. if anyone has tried it alongside dmards, what was your experience with dosing and timing? just trying to get a better idea before i bring it up at my next appointment.",1
synth::trad::0::0026::1,,synthpost::trad::0::0026::1,0,medical marijuana,"i have sjogren's and a lot of trouble sleeping when my joints are flaring up. my pain specialist mentioned medical marijuana as something some patients ask about, but i didn't get much detail beyond 'talk to your rheumatologist.' has anyone here used it mainly for sleep and muscle pain rather than appetite? i'm not looking for miracle stuff, just wondering what format people usually start with and if there are any common side effects to watch for.",1
synth::trad::0::0026::2,,synthpost::trad::0::0026::2,0,thc,"question for people with ra: has anyone here ever tried a low-dose thc product for night pain? i'm on hydroxychloroquine and naproxen, but some evenings my wrists and ankles are still pretty miserable and i wake up a lot. i don't want to mess with my meds or do anything stupid, so i'm mostly looking for general experiences and whether it was something you discussed with your doctor first. any info appreciated.",1
synth::trad::0::0026::3,,synthpost::trad::0::0026::3,0,weed,"my partner was recently told lupus is being ruled in after months of weird labs, fatigue, and random rash flares, and we're both kind of overwhelmed. i've seen a few people mention weed for nausea and appetite when they were going through testing and medication changes. is there anything specific people with connective tissue disease should know before trying it, especially if they also have raynaud's and occasional dizziness? not asking for diagnosis, just trying to be prepared for the next few weeks.",1
synth::trad::0::0026::4,,synthpost::trad::0::0026::4,0,cannabis,"throwing this out there because i'm curious how others handle it: i have ankylosing spondylitis and i'm in that annoying phase where my biologic is working 'okay' but not enough to make me feel normal. i keep seeing mixed opinions about cannabis, especially for back stiffness and sleep. if you've used it in any form, did you notice any difference in morning mobility or just sedation? also wondering whether anyone had trouble with interactions or had to adjust other meds after starting.",1
synth::trad::0::0027::0,,synthpost::trad::0::0027::0,0,cbd,"hi everyone, i’ve got mixed connective tissue disease and lately my shoulders/hips have been on fire after work. a friend keeps telling me to try a cbd cream or oil, but i’m not sure what actually makes sense for joint pain vs just helping me relax a little. has anyone with mctd, ra, or lupus had any luck with it? if so, did you use a topical cbd product or something oral? i’m just trying to figure out what’s worth asking my doctor about before i spend money on random stuff.",1
synth::trad::0::0027::1,,synthpost::trad::0::0027::1,0,cannabis,"i’m in the middle of a pretty rough sjogren’s flare and the fatigue is honestly what’s hitting me the hardest right now. pain is there too, mostly hands and knees, but the brain fog is making work impossible. a couple people have suggested cannabis for appetite/sleep, and i’m curious if anyone here has found it helpful without feeling too out of it the next day. any experiences with edibles or tinctures for autoimmune stuff? just looking for practical info, not trying to get high for fun.",1
synth::trad::0::0027::2,,synthpost::trad::0::0027::2,0,marijuana,"so i finally got a diagnosis after years of being told it was stress, and now i’m trying to learn what actually helps while i wait to see rheum again. i’ve been taking naproxen on and off but my stomach is starting to hate me. my state has medical marijuana and i’m wondering if it’s even something people bring up for inflammatory arthritis, or if doctors usually roll their eyes at it. i’m not married to the idea, i just want to stop waking up feeling like i got hit by a truck.",1
synth::trad::0::0027::3,,synthpost::trad::0::0027::3,0,thc,"anyone with lupus ever try a low dose thc gummy for sleep? i’m not looking for anything intense, just something that might help me stay asleep through the night when my joints are acting up. melatonin hasn’t been doing much and my brain seems to rev up as soon as i lie down. i’m mostly curious about dosage and whether people start with 1:1 cbd/thc or go straight to thc alone. i know everyone reacts differently, but i’d like to hear what has been tolerable for others.",1
synth::trad::0::0027::4,,synthpost::trad::0::0027::4,0,weed,"i had a weird appointment yesterday where my rheumatologist mentioned trying weed might be less rough on my stomach than the meds i’ve been cycling through. i have ankylosing spondylitis and the morning stiffness is getting ridiculous again, especially in my lower back and ribs. i’ve never used it before, so i’m not sure if a vape, edible, or topical would make more sense for inflammation/pain. if anyone has gone through trial and error with this, what ended up being the most manageable option?",1
synth::trad::0::0028::0,,synthpost::trad::0::0028::0,0,cbd,"anyone here with sjogren's or inflammatory arthritis try cbd creams/oils for hand or wrist pain? i'm not looking for a miracle, just wondering if it made any practical difference or if it was basically a nice-smelling placebo. i'm on hydroxychloroquine and naproxen right now, and i'm trying to figure out what is worth bringing up at my next appointment.",1
synth::trad::0::0028::1,,synthpost::trad::0::0028::1,0,marijuana,"i'm being worked up for psoriatic arthritis and my rheum mentioned keeping a symptom journal before our next visit. one thing i've noticed is that pain and sleep are both worse on nights when i skip my usual marijuana edible, but i can't tell if that's helping the pain or just helping me relax enough to sleep. has anyone found that it changes morning stiffness at all, or is it mostly a sleep thing?",1
synth::trad::0::0028::2,,synthpost::trad::0::0028::2,0,thc,"quick question for people on biologics: has low-dose thc ever been something you could actually tolerate with your meds? i'm not trying to replace anything prescribed, just curious because i get nauseous from a lot of pain meds and was reading about tinctures. i have ra and am mostly looking for general experiences before i ask my doctor.",1
synth::trad::0::0028::3,,synthpost::trad::0::0028::3,0,weed,"hi all, i'm recently diagnosed with lupus and still figuring out what symptom belongs to what. my joints, fatigue, and headaches all seem to flare together, so i'm trying to keep notes on triggers. does weed seem to affect anyone's fatigue or brain fog, or is it mostly just pain relief? i've seen mixed info and figured i'd ask people actually living with it.",1
synth::trad::0::0028::4,,synthpost::trad::0::0028::4,0,medical marijuana,"anyone have issues getting a doctor to talk about medical marijuana without immediately shutting it down? i've had ankylosing spondylitis for years and i'm doing ok on my current meds, but some evenings the muscle tightness and back pain still break through. i'm not asking for medical advice, just trying to understand how people brought it up and whether it was even worth mentioning at follow-up.",1
synth::trad::0::0029::0,,synthpost::trad::0::0029::0,0,cbd,"hi everyone, i was diagnosed with sjogren's earlier this year and i'm still trying to figure out what helps with the dryness/fatigue combo. my rheum has me on hydroxychloroquine, but the flares still seem to come and go. has anyone here tried cbd for joint aches or sleep? i'm just looking for what other people have experienced, not trying to replace anything my doctor prescribed. if it made any difference for you, was it more helpful for pain, sleep, or anxiety around flares?",1
synth::trad::0::0029::1,,synthpost::trad::0::0029::1,0,medical marijuana,"i have ra and the stiffness in the mornings has been the hardest part for me lately. i can usually get through work okay, but by evening my hands and feet feel like they belong to somebody else. my state recently expanded access to medical marijuana, so i was wondering if anyone with ra has gone that route and found it useful for day-to-day symptom management. i'm especially curious about whether it helped more with sleep or just taking the edge off pain.",1
synth::trad::0::0029::2,,synthpost::trad::0::0029::2,0,weed,"does anyone else with lupus have weirdly inconsistent appetite during flares? some days i'm fine and other days i basically forget to eat until late afternoon. i've seen people mention weed in other threads, but i don't know if it would help me or just make me more tired. if you've dealt with nausea or low appetite, what did you end up doing that was actually practical? i already have the usual meds and i'm just trying to keep up with calories when things get rough.",1
synth::trad::0::0029::3,,synthpost::trad::0::0029::3,0,cannabis,"hey all, i'm newer to this and still learning the difference between my symptoms and side effects. i have psoriatic arthritis and my biggest issue right now is waking up a few times a night because my shoulders and hips feel locked up. a friend mentioned cannabis oils, but i haven't asked my doctor yet and wanted to hear from people who live with this day in and day out. did it do anything noticeable for your sleep or morning pain, or was it basically no change?",1
synth::trad::0::0029::4,,synthpost::trad::0::0029::4,0,thc,"i'm dealing with ankylosing spondylitis and a lot of brain fog lately, so i'm trying to make a simple list of what actually helps and what doesn't. my meds are working okay overall, but there are still random bad days where sitting at my desk feels impossible. has anyone experimented with thc for pain relief or muscle relaxation? i'm mostly interested in timing/dose basics and whether people found it more useful after work versus before bed. any experiences are welcome.",1
synth::trad::0::0030::0,,synthpost::trad::0::0030::0,0,cbd,"has anyone here tried cbd for joint stiffness or sleep? i'm on hydroxychloroquine and naproxen for inflammatory arthritis and my nights are still rough. not looking for a miracle, just curious if people noticed anything at all or if it did basically nothing.",1
synth::trad::0::0030::1,,synthpost::trad::0::0030::1,0,marijuana,"my rheumatologist brought up marijuana as one of the things some patients ask about for pain. i'm in the middle of figuring out meds for probable psoriatic arthritis and i'm a little overwhelmed. if you've used it, did it help with morning stiffness, nausea, or just relax you a bit?",1
synth::trad::0::0030::2,,synthpost::trad::0::0030::2,0,thc,"does anyone take low-dose thc gummies while on biologics? i have sjogren's and lately the fatigue plus neck pain have been getting to me. i don't want to mess anything up, just trying to see what others have experienced with it.",1
